Address 1,Address 2,Address 1 & 2,latitude,longitude,Level,Canonical Address 1,Canonical Address 2,Canonical Address 1 & 2
Siraha,Raghopur,"Raghopur, Siraha",26.80567842,86.22263221,VDC,Siraha,Radhopur,"Radhopur, Siraha"
Bara,Raghunathpur,"Raghunathpur, Bara",27.08535628,85.12194043,VDC,Bara,Raghunathpur,"Raghunathpur, Bara"
Dhanusa,Raghunathpur,"Raghunathpur, Dhanusa",26.82581075,86.12389679,VDC,Dhanusa,Raghunathpur,"Raghunathpur, Dhanusa"
Mahottari,Raghunathpur,"Raghunathpur, Mahottari",26.84035077,85.72553758,VDC,Mahottari,Raghunathpur,"Raghunathpur, Mahottari"
Rautahat,Raghunathpur,"Raghunathpur, Rautahat",26.98078,85.35147388,VDC,Rautahat,Raghunathpur,"Raghunathpur, Rautahat"
Saptari,Raghunathpur,"Raghunathpur, Saptari",26.63393222,86.77049262,VDC,Saptari,Sitapur,"Sitapur, Saptari"
Dolpa,Raha,"Raha, Dolpa",29.0356449,82.9551671,VDC,Dolpa,Raha,"Raha, Dolpa"
Palpa,Rahabas,"Rahabas, Palpa",27.73667451,83.70870042,VDC,Palpa,Rahabas,"Rahabas, Palpa"
Achham,Rahaph,"Rahaph, Achham",28.82009224,81.52396954,VDC,Achham,Rahaph,"Rahaph, Achham"
Salyan,Rahira,"Rahira, Salyan",28.39239109,82.14120773,District,Salyan,,Salyan
Makwanpur,Rai Gaon,"Rai Gaon, Makwanpur",27.22690397,85.45008502,VDC,Makwanpur,Raigaun,"Raigaun, Makwanpur"
Makawanpur,Rai Gau,"Rai Gau, Makawanpur",27.22690397,85.45008502,VDC,Makwanpur,Raigaun,"Raigaun, Makwanpur"
Makwanpur,Rai gaun,"Rai gaun, Makwanpur",27.22690397,85.45008502,VDC,Makwanpur,Raigaun,"Raigaun, Makwanpur"
Makwanpur,Raigaun,"Raigaun, Makwanpur",27.22690397,85.45008502,VDC,Makwanpur,Raigaun,"Raigaun, Makwanpur"
Kanchanpur,Raikawar Bichawa,"Raikawar Bichawa, Kanchanpur",28.7665303,80.50051385,VDC,Kanchanpur,RaikawarBichawa,"RaikawarBichawa, Kanchanpur"
Kanchanpur,Raikawarbichawa,"Raikawarbichawa, Kanchanpur",28.7665303,80.50051385,VDC,Kanchanpur,RaikawarBichawa,"RaikawarBichawa, Kanchanpur"
Tanahu,Raipur,"Raipur, Tanahu",28.05624422,83.96899159,VDC,Tanahu,Raipur,"Raipur, Tanahu"
Nawalparasi,Raiwa,"Raiwa, Nawalparasi",27.63221514,83.96993575,District,Nawalparasi,,Nawalparasi
Birgunj,Raj Guest House,"Raj Guest House, Birgunj",27.01273,84.88421,Building,Birgunj,Raj Guest House,"Raj Guest House, Birgunj"
Banke,Raja,"Raja, Banke",28.22693408,81.6814864,VDC,Banke,Rajhena,"Rajhena, Banke"
Dhankuta,Raja Rani,"Raja Rani, Dhankuta",26.88055329,87.43610232,VDC,Dhankuta,Rajarani,"Rajarani, Dhankuta"
Rupandehi,Rajabari,"Rajabari, Rupandehi",27.60419879,83.56945178,VDC,Rupandehi,Kerbani,"Kerbani, Rupandehi"
Udayapur,Rajabas,"Rajabas, Udayapur",26.89137258,86.71083128,District,Udayapur,,Udayapur
Udaypur,Rajabas,"Rajabas, Udaypur",26.89137258,86.71083128,District,Udayapur,,Udayapur
Nawalparasi,Rajahar,"Rajahar, Nawalparasi",27.71790919,84.23096046,VDC,Nawalparasi,Rajahar,"Rajahar, Nawalparasi"
Banke,Rajaina ,"Rajaina, Banke",28.22693408,81.6814864,VDC,Banke,Rajhena,"Rajhena, Banke"
Khotang,Rajapani,"Rajapani, Khotang",27.13804831,86.71307819,VDC,Khotang,Rajapani,"Rajapani, Khotang"
Bardia,Rajapur,"Rajapur, Bardia",28.43024578,81.09727594,VDC,Bardiya,Rajapur,"Rajapur, Bardiya"
Bardiya,Rajapur,"Rajapur, Bardiya",28.43024578,81.09727594,VDC,Bardiya,Rajapur,"Rajapur, Bardiya"
Dang,Rajapur,"Rajapur, Dang",27.87113861,82.23829452,VDC,Dang,Rajpur,"Rajpur, Dang"
Kailali,Rajapur,"Rajapur, Kailali",28.77890,80.72936378,VDC,Kailali,Chaumala,"Chaumala, Kailali"
Bardiya,Rajapur Gujrana,"Rajapur Gujrana, Bardiya",28.43024578,81.09727594,VDC,Bardiya,Rajapur,"Rajapur, Bardiya"
Bardiya,Rajapur Municipality,"Rajapur Municipality, Bardiya",28.43024578,81.09727594,VDC,Bardiya,Rajapur,"Rajapur, Bardiya"
Bardiya,RajapurMunicipality,"RajapurMunicipality, Bardiya",28.43024578,81.09727594,VDC,Bardiya,Rajapur,"Rajapur, Bardiya"
Dhankuta,Rajarani,"Rajarani, Dhankuta",26.88055329,87.43610232,VDC,Dhankuta,Rajarani,"Rajarani, Dhankuta"
Gulmi,Rajasthal ,"Rajasthal, Gulmi",28.0912843,83.29421436,District,Gulmi,,Gulmi
Biratnagar,Rajbansi Chowk,"Rajbansi Chowk, Biratnagar",26.5016,87.28,Block,Biratnagar,Rajbansi Chowk,"Rajbansi Chowk, Biratnagar"
Morang,Rajbansi Chowk ,"Rajbansi Chowk, Morang",26.44826738,87.27442229,VDC,Morang,BiratnagarN.P.,"BiratnagarN.P., Morang"
Pyuthan,Rajbara,"Rajbara, Pyuthan",28.28279509,83.01494273,VDC,Pyuthan,Rajbara,"Rajbara, Pyuthan"
Saptari,Rajbiraj Municipality,"Rajbiraj Municipality, Saptari",26.54184544,86.76148278,VDC,Saptari,RajbirajN.P.,"RajbirajN.P., Saptari"
Saptari,Rajbirajn.P.,"Rajbirajn.P., Saptari",26.54184544,86.76148278,VDC,Saptari,RajbirajN.P.,"RajbirajN.P., Saptari"
Rautahat,Rajdevi,"Rajdevi, Rautahat",26.77075752,85.33208719,VDC,Rautahat,Rajdevi,"Rajdevi, Rautahat"
Dang,Rajena,"Rajena, Dang",28.05027908,82.49038363,VDC,Dang,TribhuwanNagarN.P.,"TribhuwanNagarN.P., Dang"
KohalpurBanke,Rajena,"Rajena, KohalpurBanke",28.21761356,81.74586015,VDC,Banke,Kohalpur,"Kohalpur, Banke"
Surkhet,Rajena,"Rajena, Surkhet",28.57583237,81.84397421,VDC,Surkhet,Rajena,"Rajena, Surkhet"
Banke,Rajena ,"Rajena, Banke",28.22693408,81.6814864,VDC,Banke,Rajhena,"Rajhena, Banke"
Banke,Rajena Kohalpur,"Rajena Kohalpur, Banke",28.21761356,81.74586015,VDC,Banke,Kohalpur,"Kohalpur, Banke"
Jhapa,Rajgad,"Rajgad, Jhapa",26.48797281,87.94139901,VDC,Jhapa,Rajgadh,"Rajgadh, Jhapa"
Jhapa,Rajgadh,"Rajgadh, Jhapa",26.48797281,87.94139901,VDC,Jhapa,Rajgadh,"Rajgadh, Jhapa"
Sunsari,Rajganj Sinuwari,"Rajganj Sinuwari, Sunsari",26.47287356,87.16450225,VDC,Sunsari,RamganjSenuwari,"RamganjSenuwari, Sunsari"
Sunsari,RajganjSinuwari,"RajganjSinuwari, Sunsari",26.47287356,87.16450225,VDC,Sunsari,RamganjSenuwari,"RamganjSenuwari, Sunsari"
Jhapa,Rajgat,"Rajgat, Jhapa",26.48797281,87.94139901,VDC,Jhapa,Rajgadh,"Rajgadh, Jhapa"
Jhapa,Rajghad,"Rajghad, Jhapa",26.48797281,87.94139901,VDC,Jhapa,Rajgadh,"Rajgadh, Jhapa"
Jhapa,Rajghad (Janata Tole),"Rajghad (Janata Tole), Jhapa",26.48797281,87.94139901,VDC,Jhapa,Rajgadh,"Rajgadh, Jhapa"
Morang,Rajghat,"Rajghat, Morang",26.60273953,87.62717307,VDC,Morang,Rajghat,"Rajghat, Morang"
Sarlahi,Rajghat,"Rajghat, Sarlahi",27.04099058,85.44082664,VDC,Sarlahi,Rajghat,"Rajghat, Sarlahi"
West Bengal,Rajghat,"Rajghat, West Bengal",23,87.5,State,West Bengal,,West Bengal
Morang,RaJghat (Durgapuri),"RaJghat (Durgapuri), Morang",26.60273953,87.62717307,VDC,Morang,Rajghat,"Rajghat, Morang"
Banke,Rajha  ,"Rajha, Banke",28.22693408,81.6814864,VDC,Banke,Rajhena,"Rajhena, Banke"
Nawalparasi,Rajhar,"Rajhar, Nawalparasi",27.71790919,84.23096046,VDC,Nawalparasi,Rajahar,"Rajahar, Nawalparasi"
Nawalparsi,Rajhar,"Rajhar, Nawalparsi",27.71790919,84.23096046,VDC,Nawalparasi,Rajahar,"Rajahar, Nawalparasi"
Nawalparasi,Rajhat,"Rajhat, Nawalparasi",27.71790919,84.23096046,VDC,Nawalparasi,Rajahar,"Rajahar, Nawalparasi"
Banke,Rajhena,"Rajhena, Banke",28.22693408,81.6814864,VDC,Banke,Rajhena,"Rajhena, Banke"
Dang,Rajhena,"Rajhena, Dang",28.05027908,82.49038363,VDC,Dang,TribhuwanNagarN.P.,"TribhuwanNagarN.P., Dang"
Baglung,Rajkot,"Rajkot, Baglung",28.30330025,83.49668956,VDC,Baglung,Rajkut,"Rajkut, Baglung"
Gujarat,Rajkot,"Rajkot, Gujarat",22.3,70.7833,City,Gujarat,Rajkot,"Rajkot, Gujarat"
Baglung,Rajkut,"Rajkut, Baglung",28.30330025,83.49668956,VDC,Baglung,Rajkut,"Rajkut, Baglung"
Dang,Rajpur,"Rajpur, Dang",27.87113861,82.23829452,VDC,Dang,Rajpur,"Rajpur, Dang"
Kapilbastu,Rajpur,"Rajpur, Kapilbastu",27.60954256,83.00332314,VDC,Kapilbastu,Rajpur,"Rajpur, Kapilbastu"
Kapilvastu,Rajpur,"Rajpur, Kapilvastu",27.60954256,83.00332314,VDC,Kapilbastu,Rajpur,"Rajpur, Kapilbastu"
Rautahat,Rajpur,"Rajpur, Rautahat",27.03956144,85.31089853,VDC,Rautahat,SimaraBhawanipur,"SimaraBhawanipur, Rautahat"
Siraha,Rajpur,"Rajpur, Siraha",26.73937842,86.24773548,VDC,Siraha,Rajpur,"Rajpur, Siraha"
Rautahat,Rajpur Farhadawa,"Rajpur Farhadawa, Rautahat",26.82929041,85.24801606,VDC,Rautahat,Rajpurfarhadawa,"Rajpurfarhadawa, Rautahat"
Udayapur,Rajpur Thoksila,"Rajpur Thoksila, Udayapur",26.79679285,87.04787142,VDC,Udayapur,Thoksila,"Thoksila, Udayapur"
Rautahat,Rajpur Tulsi,"Rajpur Tulsi, Rautahat",26.8463159,85.28511174,VDC,Rautahat,RajpurTulsi,"RajpurTulsi, Rautahat"
Rautahat,Rajpurfarhadawa,"Rajpurfarhadawa, Rautahat",26.82929041,85.24801606,VDC,Rautahat,Rajpurfarhadawa,"Rajpurfarhadawa, Rautahat"
Udayapur,RajpurThoksila,"RajpurThoksila, Udayapur",26.79679285,87.04787142,VDC,Udayapur,Thoksila,"Thoksila, Udayapur"
Rautahat,Rajpurtulsi,"Rajpurtulsi, Rautahat",26.8463159,85.28511174,VDC,Rautahat,RajpurTulsi,"RajpurTulsi, Rautahat"
Kailali,Rajuwar,"Rajuwar, Kailali",28.77890,80.72936378,VDC,Kailali,Chaumala,"Chaumala, Kailali"
Kailali,Rajwar,"Rajwar, Kailali",28.77890,80.72936378,VDC,Kailali,Chaumala,"Chaumala, Kailali"
Nawalparasi,Rakachuli,"Rakachuli, Nawalparasi",27.68025427,83.8986527,VDC,Nawalparasi,Rakachuli,"Rakachuli, Nawalparasi"
Surkhet,Rakam,"Rakam, Surkhet",28.52158692,82.00528141,VDC,Surkhet,Rakam,"Rakam, Surkhet"
Dailekh,Rakam Karnali,"Rakam Karnali, Dailekh",29.05907048,81.47078042,VDC,Dailekh,RakamKarnali,"RakamKarnali, Dailekh"
Dailekh,Rakamkarnali,"Rakamkarnali, Dailekh",29.05907048,81.47078042,VDC,Dailekh,RakamKarnali,"RakamKarnali, Dailekh"
Ramechhap,Rakathum,"Rakathum, Ramechhap",27.4383556,85.85534142,VDC,Ramechhap,Rakathum,"Rakathum, Ramechhap"
Khotang,Rakha Bangdel,"Rakha Bangdel, Khotang",27.3874034,86.81591464,VDC,Khotang,RakhaBangdel,"RakhaBangdel, Khotang"
Khotang,Rakha Dipsung,"Rakha Dipsung, Khotang",27.37516244,86.840148,VDC,Khotang,RakhaDipsung,"RakhaDipsung, Khotang"
Khotang,"Rakha, Diktel","Rakha, Diktel, Khotang",27.37516244,86.840148,VDC,Khotang,RakhaDipsung,"RakhaDipsung, Khotang"
Khotang,"Rakha,Diktel","Rakha,Diktel, Khotang",27.37516244,86.840148,VDC,Khotang,RakhaDipsung,"RakhaDipsung, Khotang"
Khotang,Rakhabangdel,"Rakhabangdel, Khotang",27.3874034,86.81591464,VDC,Khotang,RakhaBangdel,"RakhaBangdel, Khotang"
Khotang,Rakhadipsung,"Rakhadipsung, Khotang",27.37516244,86.840148,VDC,Khotang,RakhaDipsung,"RakhaDipsung, Khotang"
Makwanpur,Rakhsirang,"Rakhsirang, Makwanpur",27.59009373,84.85002967,VDC,Makwanpur,Raksirang,"Raksirang, Makwanpur"
Myagdi,Rakhu Bhagawati,"Rakhu Bhagawati, Myagdi",28.41172901,83.58349471,VDC,Myagdi,RakhuBhagawati,"RakhuBhagawati, Myagdi"
Myagdi,Rakhubhagawati,"Rakhubhagawati, Myagdi",28.41172901,83.58349471,VDC,Myagdi,RakhuBhagawati,"RakhuBhagawati, Myagdi"
Myagdi,Rakhupiple,"Rakhupiple, Myagdi",28.39986088,83.57112948,VDC,Myagdi,RakhuPiple,"RakhuPiple, Myagdi"
Motihari,Rakiyagunj,"Rakiyagunj, Motihari",26.65,84.92,City,Bihar,Motihari,"Motihari, Bihar"
India,Raksaul,"Raksaul, India",26.9833,84.85,City,Bihar,Raxaul,"Raxaul, Bihar"
Bihar,Rakshaul,"Rakshaul, Bihar",26.9833,84.85,City,Bihar,Raxaul,"Raxaul, Bihar"
Motihari,Rakshaul,"Rakshaul, Motihari",26.65,84.92,City,Bihar,Motihari,"Motihari, Bihar"
Makwanpur,Rakshirang,"Rakshirang, Makwanpur",27.59009373,84.85002967,VDC,Makwanpur,Raksirang,"Raksirang, Makwanpur"
Makwanpur,Raksiran,"Raksiran, Makwanpur",27.59009373,84.85002967,VDC,Makwanpur,Raksirang,"Raksirang, Makwanpur"
Makwanpur,Raksirang,"Raksirang, Makwanpur",27.59009373,84.85002967,VDC,Makwanpur,Raksirang,"Raksirang, Makwanpur"
Kalikot,Raku,"Raku, Kalikot",29.20130168,81.60567947,VDC,Kalikot,Ranku,"Ranku, Kalikot"
Nawalaparasi,Rakuwa,"Rakuwa, Nawalaparasi",27.84156148,84.04771895,VDC,Nawalparasi,Rakuwa,"Rakuwa, Nawalparasi"
Nawalparasi,Rakuwa,"Rakuwa, Nawalparasi",27.84156148,84.04771895,VDC,Nawalparasi,Rakuwa,"Rakuwa, Nawalparasi"
Nuwakot,Ralukadevi,"Ralukadevi, Nuwakot",27.94390083,85.33861155,VDC,Nuwakot,Ralukadevi,"Ralukadevi, Nuwakot"
Mahottari,Ram Nagar,"Ram Nagar, Mahottari",26.9607098,85.83092164,VDC,Mahottari,Ramnagar,"Ramnagar, Mahottari"
Nawalparasi,Ram Nagar,"Ram Nagar, Nawalparasi",27.58369364,83.7000634,VDC,Nawalparasi,Ramnagar,"Ramnagar, Nawalparasi"
Rupandehi,Ram Nagar Chotaki,"Ram Nagar Chotaki, Rupandehi",27.54193769,83.57591401,VDC,Rupandehi,ChhotakiRamnagar,"ChhotakiRamnagar, Rupandehi"
Dhanusa,Ramadaiya Bhawadi,"Ramadaiya Bhawadi, Dhanusa",26.82164758,85.95904778,VDC,Dhanusa,RamaidaiyaBhawadi,"RamaidaiyaBhawadi, Dhanusa"
Dhanusa,Ramaidaiyabhawadi,"Ramaidaiyabhawadi, Dhanusa",26.82164758,85.95904778,VDC,Dhanusa,RamaidaiyaBhawadi,"RamaidaiyaBhawadi, Dhanusa"
Moran,Ramailo gaun,"Ramailo gaun, Moran",26.59801714,87.51632097,VDC,Morang,Bayarban,"Bayarban, Morang"
Morang,Ramailo gaun,"Ramailo gaun, Morang",26.59801714,87.51632097,VDC,Morang,Bayarban,"Bayarban, Morang"
Dang,Ramana,"Ramana, Dang",27.95672298,82.41919946,District,Dang,,Dang
Kalikot,Ramanakot,"Ramanakot, Kalikot",29.23553908,81.75710692,VDC,Kalikot,Ramnakot,"Ramnakot, Kalikot"
Palpa,Ramapur,"Ramapur, Palpa",27.85945688,83.88914577,VDC,Palpa,Rampur,"Rampur, Palpa"
Achham,Ramarosan,"Ramarosan, Achham",29.22870403,81.45592972,VDC,Achham,Ramarosan,"Ramarosan, Achham"
Sarlahi,Ramban,"Ramban, Sarlahi",26.85414514,85.43579355,VDC,Sarlahi,Ramban,"Ramban, Sarlahi"
Bardia,Rambapur,"Rambapur, Bardia",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bardia,Rambhapur,"Rambhapur, Bardia",28.38670165,81.39504875,District,Bardiya,,Bardiya
Myagdi,Ramche,"Ramche, Myagdi",28.37879649,83.63817512,VDC,Myagdi,Ramche,"Ramche, Myagdi"
Rasuwa,Ramche,"Ramche, Rasuwa",28.05127327,85.22608176,VDC,Rasuwa,Ramche,"Ramche, Rasuwa"
Rawuwa,Ramche,"Ramche, Rawuwa",28.05127327,85.22608176,VDC,Rasuwa,Ramche,"Ramche, Rasuwa"
Sindhupalchok,Ramche,"Ramche, Sindhupalchok",27.78017029,85.87006784,VDC,Sindhupalchok,Ramche,"Ramche, Sindhupalchok"
Dang,Ramdi,"Ramdi, Dang",27.95672298,82.41919946,District,Dang,,Dang
Pyuthan,Ramdi,"Ramdi, Pyuthan",28.04624019,82.81187958,VDC,Pyuthan,Ramdi,"Ramdi, Pyuthan"
Ramechhap,Ramechhap,"Ramechhap, Ramechhap",27.32775204,86.05995799,VDC,Ramechhap,Ramechhap,"Ramechhap, Ramechhap"
Parsa,Ramgadhawa,"Ramgadhawa, Parsa",27.02924672,84.86817363,VDC,Parsa,Ramgadhawa,"Ramgadhawa, Parsa"
Sunsari,Ramganj  ,"Ramganj, Sunsari",26.63513884,87.17088054,District,Sunsari,,Sunsari
Sunsari,Ramganj Belgachhi,"Ramganj Belgachhi, Sunsari",26.4628074,87.22968378,VDC,Sunsari,RamganjBelgachhi,"RamganjBelgachhi, Sunsari"
Sunsari,Ramganjbelgachhi,"Ramganjbelgachhi, Sunsari",26.4628074,87.22968378,VDC,Sunsari,RamganjBelgachhi,"RamganjBelgachhi, Sunsari"
Sunsari,Ramganjsenuwari,"Ramganjsenuwari, Sunsari",26.47287356,87.16450225,VDC,Sunsari,RamganjSenuwari,"RamganjSenuwari, Sunsari"
Lamjung,Ramgha,"Ramgha, Lamjung",28.10253615,84.24450628,VDC,Lamjung,Ramgha,"Ramgha, Lamjung"
Morang,Ramghat,"Ramghat, Morang",26.60273953,87.62717307,VDC,Morang,Rajghat,"Rajghat, Morang"
sur,Ramghat,"Ramghat, sur",28.48144653,81.70665182,VDC,Surkhet,Ramghat,"Ramghat, Surkhet"
Surkhet,Ramghat,"Ramghat, Surkhet",28.48144653,81.70665182,VDC,Surkhet,Ramghat,"Ramghat, Surkhet"
Surkhet,"Ramghat, Rate Chaur","Ramghat, Rate Chaur, Surkhet",28.48144653,81.70665182,VDC,Surkhet,Ramghat,"Ramghat, Surkhet"
Surkhet,"Ramghat,RateChaur","Ramghat,RateChaur, Surkhet",28.48144653,81.70665182,VDC,Surkhet,Ramghat,"Ramghat, Surkhet"
Mahottari,Ramgopalpur,"Ramgopalpur, Mahottari",26.80884739,85.80693683,VDC,Mahottari,Ramgopalpur,"Ramgopalpur, Mahottari"
India,Ramgram,"Ramgram, India",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
Nawalparasi,Ramgram ,"Ramgram, Nawalparasi",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
India,Ramgram (Muncipality),"Ramgram (Muncipality), India",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
India,Ramgram (Municipality),"Ramgram (Municipality), India",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
Nawalparasi,Ramgram Municipality,"Ramgram Municipality, Nawalparasi",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
Nawalparasi,Ramgramn.P.,"Ramgramn.P., Nawalparasi",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
Salyan,Ramidada,"Ramidada, Salyan",28.30267888,82.35958561,VDC,Salyan,Sinbang,"Sinbang, Salyan"
Jajarkot,Ramidanda,"Ramidanda, Jajarkot",28.91050133,82.22816621,VDC,Jajarkot,Ramidanda,"Ramidanda, Jajarkot"
Salyan,Ramidanda,"Ramidanda, Salyan",28.30267888,82.35958561,VDC,Salyan,Sinbang,"Sinbang, Salyan"
Morang,Ramite Khola,"Ramite Khola, Morang",26.83022246,87.60610868,VDC,Morang,Ramitekhola,"Ramitekhola, Morang"
Morang,Ramitekhola,"Ramitekhola, Morang",26.83022246,87.60610868,VDC,Morang,Ramitekhola,"Ramitekhola, Morang"
Parbat,Ramja Deurali,"Ramja Deurali, Parbat",28.23482546,83.76692262,VDC,Parbat,Ramjadeurali,"Ramjadeurali, Parbat"
Parbat,Ramjadeurali,"Ramjadeurali, Parbat",28.23482546,83.76692262,VDC,Parbat,Ramjadeurali,"Ramjadeurali, Parbat"
Tanahu,Ramjakot,"Ramjakot, Tanahu",27.88393879,84.15540207,VDC,Tanahu,Ramjakot,"Ramjakot, Tanahu"
Kathmandu,Ramkot,"Ramkot, Kathmandu",27.7199597,85.25280059,VDC,Kathmandu,Ramkot,"Ramkot, Kathmandu"
Kapilbastu,Ramnagar,"Ramnagar, Kapilbastu",27.54100564,82.79038023,VDC,Kapilbastu,Ramnagar,"Ramnagar, Kapilbastu"
Mahottari,Ramnagar,"Ramnagar, Mahottari",26.9607098,85.83092164,VDC,Mahottari,Ramnagar,"Ramnagar, Mahottari"
Nawalparasi,Ramnagar,"Ramnagar, Nawalparasi",27.58369364,83.7000634,VDC,Nawalparasi,Ramnagar,"Ramnagar, Nawalparasi"
Saptari,Ramnagar,"Ramnagar, Saptari",26.54812126,86.54189123,VDC,Saptari,Ramnagar,"Ramnagar, Saptari"
Sarlahi,Ramnagar Bahuarwa,"Ramnagar Bahuarwa, Sarlahi",26.84258769,85.38912879,VDC,Sarlahi,RamnagarBahaur,"RamnagarBahaur, Sarlahi"
Sunsari,Ramnagar Bhutaha,"Ramnagar Bhutaha, Sunsari",26.52724329,87.11187235,VDC,Sunsari,RamnagarBhutaha,"RamnagarBhutaha, Sunsari"
Siraha,Ramnagar Mirchaiya,"Ramnagar Mirchaiya, Siraha",26.84575667,86.24580924,VDC,Siraha,RamnagarMirchaiya,"RamnagarMirchaiya, Siraha"
Sarlahi,Ramnagarbahaur,"Ramnagarbahaur, Sarlahi",26.84258769,85.38912879,VDC,Sarlahi,RamnagarBahaur,"RamnagarBahaur, Sarlahi"
Sunsari,Ramnagarbhutaha,"Ramnagarbhutaha, Sunsari",26.52724329,87.11187235,VDC,Sunsari,RamnagarBhutaha,"RamnagarBhutaha, Sunsari"
Parsa,Ramnagari,"Ramnagari, Parsa",27.08417568,84.79864252,VDC,Parsa,Ramnagari,"Ramnagari, Parsa"
Siraha,Ramnagarmirchaiya,"Ramnagarmirchaiya, Siraha",26.84575667,86.24580924,VDC,Siraha,RamnagarMirchaiya,"RamnagarMirchaiya, Siraha"
Kalikot,Ramnakot,"Ramnakot, Kalikot",29.23553908,81.75710692,VDC,Kalikot,Ramnakot,"Ramnakot, Kalikot"
Rautahat,Ramoli Bairiya,"Ramoli Bairiya, Rautahat",26.98637231,85.35886816,VDC,Rautahat,Ramoli Bairiya,"Ramoli Bairiya, Rautahat"
Dang,Rampur,"Rampur, Dang",27.96627009,82.56227594,VDC,Dang,Rampur,"Rampur, Dang"
Palpa,Rampur,"Rampur, Palpa",27.85945688,83.88914577,VDC,Palpa,Rampur,"Rampur, Palpa"
Ramechhap,Rampur,"Rampur, Ramechhap",27.2713318,86.16614983,VDC,Ramechhap,Rampur,"Rampur, Ramechhap"
Kanchanpur,Rampur Bilasipur,"Rampur Bilasipur, Kanchanpur",28.72837829,80.30478284,VDC,Kanchanpur,RampurBilaspur,"RampurBilaspur, Kanchanpur"
Kanchanpur,Rampur Bilaspur,"Rampur Bilaspur, Kanchanpur",28.72837829,80.30478284,VDC,Kanchanpur,RampurBilaspur,"RampurBilaspur, Kanchanpur"
Siraha,Rampur Birta,"Rampur Birta, Siraha",26.83606332,86.2207681,VDC,Siraha,Rampur Birta,"Rampur Birta, Siraha"
Saptari,Rampur Jamuwa,"Rampur Jamuwa, Saptari",26.60037834,86.6510035,VDC,Saptari,Rampurjamuwa,"Rampurjamuwa, Saptari"
Nawalparasi,Rampur Khadauna,"Rampur Khadauna, Nawalparasi",27.4454392,83.7392096,VDC,Nawalparasi,Rampurkhadauna,"Rampurkhadauna, Nawalparasi"
Rautahat,Rampur Khap,"Rampur Khap, Rautahat",26.82984964,85.19942506,VDC,Rautahat,Rampurkhap,"Rampurkhap, Rautahat"
Dang,Rampur Male,"Rampur Male, Dang",27.96627009,82.56227594,VDC,Dang,Rampur,"Rampur, Dang"
Bara,Rampur Tokani,"Rampur Tokani, Bara",27.0703813,84.93733192,VDC,Bara,RampurTokani,"RampurTokani, Bara"
Saptari,Rampuramalhaniya,"Rampuramalhaniya, Saptari",26.46069475,86.80510283,VDC,Saptari,Rampuramalhaniya,"Rampuramalhaniya, Saptari"
Kanchanpur,Rampurbilaspur,"Rampurbilaspur, Kanchanpur",28.72837829,80.30478284,VDC,Kanchanpur,RampurBilaspur,"RampurBilaspur, Kanchanpur"
Siraha,Rampurbirta,"Rampurbirta, Siraha",26.83606332,86.2207681,VDC,Siraha,Rampur Birta,"Rampur Birta, Siraha"
Saptari,Rampurjamuwa,"Rampurjamuwa, Saptari",26.60037834,86.6510035,VDC,Saptari,Rampurjamuwa,"Rampurjamuwa, Saptari"
Nawalparasi,Rampurkha,"Rampurkha, Nawalparasi",27.44195953,83.71131016,VDC,Nawalparasi,Rampurkha,"Rampurkha, Nawalparasi"
Nawalparasi,Rampurkhadauna,"Rampurkhadauna, Nawalparasi",27.4454392,83.7392096,VDC,Nawalparasi,Rampurkhadauna,"Rampurkhadauna, Nawalparasi"
Rautahat,Rampurkhap,"Rampurkhap, Rautahat",26.82984964,85.19942506,VDC,Rautahat,Rampurkhap,"Rampurkhap, Rautahat"
Bara,Rampurtokani,"Rampurtokani, Bara",27.0703813,84.93733192,VDC,Bara,RampurTokani,"RampurTokani, Bara"
Bara,Rampuruwa,"Rampuruwa, Bara",27.05397718,85.17867136,VDC,Bara,Rampurwa,"Rampurwa, Bara"
Bara,Rampurwa,"Rampurwa, Bara",27.05397718,85.17867136,VDC,Bara,Rampurwa,"Rampurwa, Bara"
Dang,Ramrari ,"Ramrari, Dang",27.95672298,82.41919946,District,Dang,,Dang
Kailali,Ramsikhar Jhala,"Ramsikhar Jhala, Kailali",28.74204839,80.95765449,VDC,Kailali,RamsikharJhala,"RamsikharJhala, Kailali"
Kailali,Ramsikharjhala,"Ramsikharjhala, Kailali",28.74205,80.95765449,VDC,Kailali,RamsikharJhala,"RamsikharJhala, Kailali"
Navalparasi,Ramtam,"Ramtam, Navalparasi",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
Nawalparasi,Ramtam (Municipality,"Ramtam (Municipality, Nawalparasi",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
