Address 1,Address 2,Canonical Address 1 & 2,latitude,longitude,Level,Lat/Long
Kathmandu,Dharmasthali,"Dharmasthali, Kathmandu",27.76115642,85.29977604,VDC,27.7611564202919 - 85.2997760358836VDC
Pyuthan,Dharmawati,"Dharmawati, Pyuthan",28.14615621,82.89327882,VDC,28.1461562069567 - 82.8932788219167VDC
Kapilbastu,Dharmpaniya,"Dharmpaniya, Kapilbastu",27.54342897,83.09938668,VDC,27.5434289747669 - 83.0993866805944VDC
Dang,Dharna,"Dharna, Dang",27.97409933,82.39997454,VDC,27.9740993300563 - 82.399974543942VDC
Myagdi,Dhatan,"Dhatan, Myagdi",28.37556538,83.54894663,VDC,28.3755653761572 - 83.5489466316143VDC
Arghakhanchi,Dhatiwang,"Dhatiwang, Arghakhanchi",27.88692136,83.20880963,VDC,27.886921360287 - 83.2088096348095VDC
Nawalparasi,Dhaubadi,"Dhaubadi, Nawalparasi",27.71231687,84.09873329,VDC,27.7123168734362 - 84.0987332862963VDC
Parsa,Dhaubini,"Dhaubini, Parsa",27.07566293,84.69058657,VDC,27.0756629331252 - 84.6905865735755VDC
Darchula,Dhaulakot,"Dhaulakot, Darchula",29.9453902,80.61117954,VDC,29.9453902002853 - 80.6111795377276VDC
Gorkha,Dhawa,"Dhawa, Gorkha",28.00783963,84.77838591,VDC,28.0078396276933 - 84.7783859116254VDC
Rolpa,Dhawang,"Dhawang, Rolpa",28.37158862,82.67872035,VDC,28.3715886191613 - 82.6787203546228VDC
Baitadi,Dhikarim/Rim,"Dhikarim/Rim, Baitadi",29.61805339,80.57004496,VDC,29.618053390061 - 80.5700449575513VDC
Baitadi,Dhikasintad/Sitad,"Dhikasintad/Sitad, Baitadi",29.61302031,80.51374899,VDC,29.6130203069881 - 80.5137489913282VDC
Dang,Dhikpur,"Dhikpur, Dang",28.04375471,82.36760126,VDC,28.0437547143125 - 82.3676012565223VDC
Arghakhanchi,Dhikura,"Dhikura, Arghakhanchi",27.93501527,83.10317703,VDC,27.9350152652061 - 83.1031770271061VDC
Kaski,DhikurePokhari,"DhikurePokhari, Kaski",28.27968825,83.84521503,VDC,28.2796882504594 - 83.8452150278083VDC
Makwanpur,Dhimal,"Dhimal, Makwanpur",27.26176273,85.29101474,VDC,27.2617627331673 - 85.291014743127VDC
Jajarkot,Dhime,"Dhime, Jajarkot",28.83077978,82.18193641,VDC,28.8307797785306 - 82.1819364142766VDC
Mahottari,Dhirapur,"Dhirapur, Mahottari",26.63927599,85.86279783,VDC,26.6392759896541 - 85.8627978349425VDC
Doti,Dhirkamandau,"Dhirkamandau, Doti",29.10492746,80.93727361,VDC,29.1049274639349 - 80.9372736113907VDC
Kaski,Dhital,"Dhital, Kaski",28.30628281,83.89542158,VDC,28.3062828128694 - 83.8954215848814VDC
Khotang,Dhitung,"Dhitung, Khotang",27.15774568,86.65367538,VDC,27.1577456829935 - 86.6536753825005VDC
Dolpa,Dho,"Dho, Dolpa",29.12543262,83.16972557,VDC,29.125432617195 - 83.1697255699592VDC
Pyuthan,Dhobaghat(UdayapurKo,"Dhobaghat(UdayapurKo, Pyuthan",28.06351423,82.73004537,VDC,28.0635142256358 - 82.730045374601VDC
Achham,Dhodasain,"Dhodasain, Achham",29.01538829,81.305745,VDC,29.0153882946993 - 81.3057450017913VDC
Lamjung,Dhodeni,"Dhodeni, Lamjung",28.29491177,84.57445284,VDC,28.2949117733342 - 84.5744528419298VDC
Siraha,Dhodhana,"Dhodhana, Siraha",26.81040081,86.4844768,VDC,26.8104008141336 - 86.4844767996909VDC
Saptari,Dhodhanpur,"Dhodhanpur, Saptari",26.68538152,86.90135278,VDC,26.6853815160752 - 86.9013527791508VDC
Bardiya,Dhodhari,"Dhodhari, Bardiya",28.35474954,81.25417143,VDC,28.3547495387568 - 81.2541714345008VDC
Dhading,Dhola,"Dhola, Dhading",27.91426156,84.82623127,VDC,27.9142615646338 - 84.8262312692322VDC
Kalikot,Dholagoh,"Dholagoh, Kalikot",29.38721507,81.8183117,VDC,29.3872150738151 - 81.8183116964648VDC
Parsa,Dhore,"Dhore, Parsa",27.01414747,84.75377973,VDC,27.014147473345 - 84.7537797277133VDC
Tanahu,Dhorfirdi,"Dhorfirdi, Tanahu",28.04978199,84.04100817,VDC,28.0497819866344 - 84.0410081730278VDC
Bhojpur,Dhotlekhani,"Dhotlekhani, Bhojpur",27.07373669,86.97597911,VDC,27.0737366914553 - 86.9759791096518VDC
Achham,Dhudharukot,"Dhudharukot, Achham",29.27797853,81.22844679,VDC,29.2779785300842 - 81.2284467876836VDC
Baglung,Dhudhilabhati,"Dhudhilabhati, Baglung",28.20630466,83.48438647,VDC,28.2063046565195 - 83.4843864672592VDC
Darchula,Dhuligada,"Dhuligada, Darchula",29.75264176,80.62230203,VDC,29.7526417596407 - 80.6223020299505VDC
Kavrepalanchok,DhulikhelN.P,"DhulikhelN.P, Kavrepalanchok",27.62196993,85.55826524,VDC,27.6219699254357 - 85.5582652406165VDC
Baglung,Dhullubaskot,"Dhullubaskot, Baglung",28.14553484,83.53509012,VDC,28.1455348386761 - 83.5350901189568VDC
Baglung,DhulluGaidi,"DhulluGaidi, Baglung",28.14565911,83.62102535,VDC,28.1456591123322 - 83.6210253521649VDC
Rasuwa,Dhunche,"Dhunche, Rasuwa",28.08215527,85.33016094,VDC,28.0821552740541 - 85.3301609448053VDC
Achham,Dhungachalna,"Dhungachalna, Achham",28.95045531,81.27610573,VDC,28.9504553093757 - 81.2761057348063VDC
Baitadi,Dhungad,"Dhungad, Baitadi",29.38752576,80.81293782,VDC,29.3875257579554 - 80.812937818441VDC
Taplejung,Dhungesaghu,"Dhungesaghu, Taplejung",27.33272299,87.56814308,VDC,27.3327229908127 - 87.5681430810713VDC
Sarlahi,Dhungrekhola,"Dhungrekhola, Sarlahi",27.10579929,85.52676187,VDC,27.1057992947346 - 85.5267618687897VDC
Kavrepalanchok,Dhunkharka,"Dhunkharka, Kavrepalanchok",27.5095644,85.47972429,VDC,27.5095644034737 - 85.4797242899477VDC
Sankhuwasabha,Dhupu,"Dhupu, Sankhuwasabha",27.40691436,87.27330383,VDC,27.4069143635173 - 87.2733038319228VDC
Sarlahi,Dhurkauli,"Dhurkauli, Sarlahi",27.06224138,85.5516166,VDC,27.062241378264 - 85.551616600014VDC
Nawalparasi,Dhurkot,"Dhurkot, Nawalparasi",27.64800526,83.74896508,VDC,27.6480052563932 - 83.7489650811421VDC
Gulmi,DhurkotBastu,"DhurkotBastu, Gulmi",28.12204712,83.17979174,VDC,28.1220471176691 - 83.1797917361051VDC
Gulmi,DhurkotBhanbhane,"DhurkotBhanbhane, Gulmi",28.12720447,83.09895172,VDC,28.1272044743981 - 83.098951722798VDC
Gulmi,DhurkotNayagaun,"DhurkotNayagaun, Gulmi",28.08389511,83.18035097,VDC,28.0838951052398 - 83.1803509675576VDC
Gulmi,DhurkotRajasthal,"DhurkotRajasthal, Gulmi",28.12751516,83.13374835,VDC,28.1275151585384 - 83.133748346512VDC
Lalitpur,Dhusel,"Dhusel, Lalitpur",27.54516881,85.25826863,VDC,27.5451688059526 - 85.258268634739VDC
Ilam,Dhuseni,"Dhuseni, Ilam",26.92119078,87.79717943,VDC,26.921190778566 - 87.7971794293034VDC
Lamjung,Dhuseni,"Dhuseni, Lamjung",28.15578742,84.33118716,VDC,28.1557874153061 - 84.3311871600718VDC
Kavrepalanchok,DhuseniSiwalaya,"DhuseniSiwalaya, Kavrepalanchok",27.5942569,85.80264939,VDC,27.5942569001206 - 85.8026493853797VDC
Sunsari,Dhuskee,"Dhuskee, Sunsari",26.46106757,87.11007038,VDC,26.4610675667757 - 87.1100703846071VDC
Dhading,Dhussa,"Dhussa, Dhading",27.76563027,84.74781459,VDC,27.7656302719123 - 84.7478145922195VDC
Gorkha,Dhuwakot,"Dhuwakot, Gorkha",27.95968359,84.49740318,VDC,27.9596835859462 - 84.4974031751345VDC
Pyuthan,Dhuwang,"Dhuwang, Pyuthan",28.00628621,82.84791894,VDC,28.0062862069918 - 82.8479189374323VDC
Sindhupalchok,Dhuyang,"Dhuyang, Sindhupalchok",27.86666475,85.85391227,VDC,27.8666647543392 - 85.8539122685299VDC
Arghakhanchi,Dibharna,"Dibharna, Arghakhanchi",28.01044937,83.1561176,VDC,28.0104493744719 - 83.1561176046139VDC
Chitawan,Dibyanagar,"Dibyanagar, Chitawan",27.6161912,84.25140347,VDC,27.6161912004261 - 84.2514034728417VDC
Nawalparasi,Dibyapuri,"Dibyapuri, Nawalparasi",27.70883721,84.20983393,VDC,27.7088372110647 - 84.209833934869VDC
Saptari,Didhawa,"Didhawa, Saptari",26.56819146,86.77571211,VDC,26.5681914583526 - 86.7757121128119VDC
Sankhuwasabha,Diding,"Diding, Sankhuwasabha",27.48613882,87.19557066,VDC,27.4861388192948 - 87.1955706600187VDC
Gulmi,Digam,"Digam, Gulmi",27.98323344,83.37546061,VDC,27.9832334437813 - 83.3754606076686VDC
Dhanusa,Digambarpur,"Digambarpur, Dhanusa",26.86495695,85.99825612,VDC,26.864956949171 - 85.9982561201151VDC
Khotang,Diktel,"Diktel, Khotang",27.23442253,86.79472598,VDC,27.2344225288205 - 86.7947259821985VDC
Khotang,Dikuwa,"Dikuwa, Khotang",27.13345018,86.49559929,VDC,27.1334501832217 - 86.4955992919138VDC
Baitadi,Dilasaini,"Dilasaini, Baitadi",29.6526636,80.59924927,VDC,29.6526636032909 - 80.5992492667399VDC
Jumla,Dillichaur,"Dillichaur, Jumla",29.38696653,82.32609386,VDC,29.3869665265029 - 82.3260938553777VDC
Saptari,Diman,"Diman, Saptari",26.57782267,86.8359227,VDC,26.577822666702 - 86.8359226992028VDC
Ramechhap,Dimipokhari,"Dimipokhari, Ramechhap",27.50192157,85.89585463,VDC,27.5019215736223 - 85.8958546274709VDC
Rautahat,Dipahi,"Dipahi, Rautahat",26.91665479,85.28710012,VDC,26.9166547901176 - 85.2871001229592VDC
Doti,DipayalSilgadhiN.P.,"DipayalSilgadhiN.P., Doti",29.26499193,80.93652797,VDC,29.2649919330195 - 80.9365279694539VDC
Khotang,Diplung,"Diplung, Khotang",26.98363829,86.87239702,VDC,26.9836382907671 - 86.8723970172745VDC
Gulmi,Dirbung,"Dirbung, Gulmi",28.14012893,83.36384102,VDC,28.1401289346348 - 83.3638410208212VDC
Okhaldhunga,Diyale,"Diyale, Okhaldhunga",27.29096704,86.64354708,VDC,27.2909670423558 - 86.6435470795265VDC
Palpa,Dobhan,"Dobhan, Palpa",27.7584224,83.49022733,VDC,27.7584223998573 - 83.4902273290969VDC
Bhojpur,Dobhane,"Dobhane, Bhojpur",27.38205963,86.97119457,VDC,27.382059632293 - 86.9711945738912VDC
Kanchanpur,Dodhara,"Dodhara, Kanchanpur",28.85824426,80.08587479,VDC,28.8582442565335 - 80.0858747933016VDC
Kailali,Dododhara,"Dododhara, Kailali",28.68885926,81.05216461,VDC,28.6888592632397 - 81.0521646064751VDC
Bajura,Dogadi,"Dogadi, Bajura",29.42313016,81.29139139,VDC,29.4231301604343 - 81.2913913945092VDC
Gulmi,Dohali,"Dohali, Gulmi",28.19841328,83.21806802,VDC,28.1984132793558 - 83.2180680221906VDC
Kapilbastu,Dohani,"Dohani, Kapilbastu",27.52453938,83.08994188,VDC,27.5245393790364 - 83.0899418827292VDC
Bara,Dohari,"Dohari, Bara",27.05851317,85.04687915,VDC,27.0585131685804 - 85.0468791456761VDC
Taplejung,Dokhu,"Dokhu, Taplejung",27.33148025,87.68775648,VDC,27.3314802542515 - 87.6877564750883VDC
Dolakha,,Dolakha,27.77950,86.21171,District,27.7795043414035 - 86.2117063206949District
Kavrepalanchok,Dolalghat,"Dolalghat, Kavrepalanchok",27.62588455,85.70689653,VDC,27.6258845456036 - 85.706896533338VDC
Dolpa,,Dolpa,29.16521,83.05547,District,29.165205178171 - 83.055474657346District
Mugu,Dolphu,"Dolphu, Mugu",29.58282181,82.63802073,VDC,29.5828218085505 - 82.6380207322429VDC
Ramechhap,Doramba,"Doramba, Ramechhap",27.52571998,85.94003391,VDC,27.5257199787696 - 85.9400339122221VDC
Khotang,Dorpachiuridada,"Dorpachiuridada, Khotang",27.21031344,86.85027631,VDC,27.2103134395329 - 86.8502763064848VDC
Doti,,Doti,29.17303,80.89203,District,29.173030542248 - 80.892030688865District
Myagdi,Dowa,"Dowa, Myagdi",28.46342685,83.61145628,VDC,28.4634268510352 - 83.6114562806435VDC
Morang,Drabesh,"Drabesh, Morang",26.50518471,87.49196333,VDC,26.5051847146989 - 87.4919633298688VDC
Sindhupalchok,Dubachour,"Dubachour, Sindhupalchok",27.86796963,85.5747315,VDC,27.8679696277285 - 85.5747315000526VDC
United Arab Emirates,Dubai,"Dubai, United Arab Emirates",25.2,55.3,City,25.2 - 55.3City
Dhanusa,DubarikotHathalekha,"DubarikotHathalekha, Dhanusa",26.69476418,86.14210288,VDC,26.6947641771124 - 86.1421028770759VDC
Rolpa,Dubaring,"Dubaring, Rolpa",28.16666136,82.46105505,VDC,28.1666613602168 - 82.4610550459258VDC
Khotang,Dubekoldada,"Dubekoldada, Khotang",27.32147622,86.73072505,VDC,27.3214762249337 - 86.7307250492959VDC
Gulmi,Dubichaur,"Dubichaur, Gulmi",28.04350617,83.2728727,VDC,28.0435061670002 - 83.2728727045402VDC
Rolpa,Dubidanda,"Dubidanda, Rolpa",28.17101094,82.53499787,VDC,28.171010938181 - 82.5349978713181VDC
Kapilbastu,Dubiya,"Dubiya, Kapilbastu",27.74686495,83.00705135,VDC,27.746864949838 - 83.0070513540961VDC
Sindhuli,Dudbhanjyang,"Dudbhanjyang, Sindhuli",27.22522628,86.16211094,VDC,27.2252262782675 - 86.1621109357114VDC
Rupandehi,Dudharakchhe,"Dudharakchhe, Rupandehi",27.7074702,83.30704796,VDC,27.7074702008474 - 83.3070479599736VDC
Sindhuli,Dudhouli,"Dudhouli, Sindhuli",26.98463248,86.2752621,VDC,26.9846324800161 - 86.2752620996102VDC
Dolakha,Dudhpokhari,"Dudhpokhari, Dolakha",27.59494041,85.93363382,VDC,27.5949404052293 - 85.9336338189319VDC
Lamjung,Dudhpokhari,"Dudhpokhari, Lamjung",28.25222377,84.61838358,VDC,28.2522237724565 - 84.6183835793688VDC
Dhanusa,Duhabi,"Duhabi, Dhanusa",26.67456971,86.05132097,VDC,26.6745697079927 - 86.051320971279VDC
Sunsari,Duhabi,"Duhabi, Sunsari",26.57490224,87.27821264,VDC,26.5749022357831 - 87.2782126413396VDC
Nuwakot,Duipipal,"Duipipal, Nuwakot",27.81776307,85.07838252,VDC,27.8177630706553 - 85.078382517503VDC
Lalitpur,Dukuchhap,"Dukuchhap, Lalitpur",27.58779467,85.29517791,VDC,27.5877946700023 - 85.2951779106071VDC
Morang,Dulari,"Dulari, Morang",26.63753616,87.32034141,VDC,26.6375361584684 - 87.3203414107648VDC
Tanahu,Dulegaunda,"Dulegaunda, Tanahu",28.06332782,84.08891567,VDC,28.0633278151516 - 84.0889156674627VDC
Rukum,Duli,"Duli, Rukum",28.70078953,82.39351231,VDC,28.7007895342274 - 82.3935123138237VDC
Dailekh,Dullu,"Dullu, Dailekh",28.85799571,81.6121417,VDC,28.8579957092213 - 81.6121417009591VDC
Kapilbastu,Dumara,"Dumara, Kapilbastu",27.5218675,83.12921236,VDC,27.5218674954298 - 83.1292123580636VDC
Sunsari,Dumaraha,"Dumaraha, Sunsari",26.64716737,87.14697966,VDC,26.6471673668179 - 87.1469796604752VDC
Siraha,Dumari,"Dumari, Siraha",26.78486258,86.23853923,VDC,26.7848625778006 - 86.2385392342262VDC
Rautahat,Dumariya(Matiauna),"Dumariya(Matiauna), Rautahat",27.05403932,85.35551277,VDC,27.05403931696 - 85.3555127706541VDC
Sarlahi,Dumariya,"Dumariya, Sarlahi",26.81301056,85.41330002,VDC,26.8130105609121 - 85.4133000207507VDC
Bara,Dumarwana,"Dumarwana, Bara",27.15364465,85.03737221,VDC,27.1536446523415 - 85.0373722109828VDC
Nawalparasi,Dumkibas,"Dumkibas, Nawalparasi",27.58655193,83.85994146,VDC,27.5865519334411 - 83.8599414560587VDC
Bhojpur,Dummana,"Dummana, Bhojpur",26.9168412,87.06017451,VDC,26.9168412006017 - 87.0601745116742VDC
Taplejung,Dummrise,"Dummrise, Taplejung",27.31172074,87.78587053,VDC,27.3117207429282 - 87.7858705265964VDC
Udayapur,Dumre,"Dumre, Udayapur",26.96592929,86.56084296,VDC,26.9659292947698 - 86.5608429613776VDC
Khotang,DumreDharapani,"DumreDharapani, Khotang",27.30090893,86.69599056,VDC,27.3009089348456 - 86.6959905624099VDC
Rautahat,Dumriya(Paroha),"Dumriya(Paroha), Rautahat",26.80337935,85.22614389,VDC,26.8033793525627 - 85.2261438946315VDC
Dolpa,Dunai,"Dunai, Dolpa",28.90329346,82.8875001,VDC,28.9032934568776 - 82.8875000969071VDC
Pyuthan,Dungegadi,"Dungegadi, Pyuthan",27.95912435,82.79547545,VDC,27.9591243544937 - 82.795475454549VDC
Achham,Duni,"Duni, Achham",29.27294545,81.12070153,VDC,29.2729454470113 - 81.1207015278262VDC
Lamjung,Duradanda,"Duradanda, Lamjung",28.16044768,84.37182465,VDC,28.1604476774107 - 84.3718246456235VDC
Ramechhap,Duragau,"Duragau, Ramechhap",27.47799889,86.2308964,VDC,27.4779988948189 - 86.2308964043748VDC
Khotang,Durchhim,"Durchhim, Khotang",27.16787399,86.59421044,VDC,27.1678739859674 - 86.5942104380463VDC
Panchthar,Durdimba,"Durdimba, Panchthar",26.91348581,87.55403802,VDC,26.9134858118865 - 87.5540380211015VDC
Baitadi,DurgaBhabani,"DurgaBhabani, Baitadi",29.56088751,80.4622997,VDC,29.5608875082451 - 80.4622996976939VDC
Doti,Durgamadau,"Durgamadau, Doti",29.16327395,80.96045065,VDC,29.163273945484 - 80.9604506482574VDC
Siraha,Durgapur,"Durgapur, Siraha",26.73726577,86.33292508,VDC,26.737265767506 - 86.3329250760506VDC
Baitadi,Durgasthan,"Durgasthan, Baitadi",29.47091338,80.45198498,VDC,29.470913381213 - 80.4519849842358VDC
Kailali,Durgauli,"Durgauli, Kailali",28.54979704,81.13729206,VDC,28.5497970420397 - 81.1372920609184VDC
Parbat,Durlung,"Durlung, Parbat",28.2551442,83.69210988,VDC,28.2551442033753 - 83.6921098834664VDC
Dang,Duruwa,"Duruwa, Dang",28.03486915,82.31447427,VDC,28.0348691478998 - 82.3144742685303VDC
Jhapa,Duwagadhi,"Duwagadhi, Jhapa",26.62573016,88.06784745,VDC,26.6257301611369 - 88.0678474523363VDC
Bhaktapur,Duwakot,"Duwakot, Bhaktapur",27.69435933,85.41298934,VDC,27.6943593301266 - 85.4129893366104VDC
Ilam,Ebhang,"Ebhang, Ilam",26.86576473,87.73796303,VDC,26.8657647279358 - 87.7379630321615VDC
Mahottari,Ekadarabela,"Ekadarabela, Mahottari",26.69836811,85.76076916,VDC,26.69836811314 - 85.7607691632667VDC
Rupandehi,Ekala,"Ekala, Rupandehi",27.51907134,83.28306314,VDC,27.5190713381671 - 83.2830631443422VDC
Dhanusa,Ekarahi,"Ekarahi, Dhanusa",26.69035246,86.08729819,VDC,26.6903524623201 - 86.0872981947262VDC
Mahottari,Ekarahiya,"Ekarahiya, Mahottari",26.66307439,85.86217647,VDC,26.6630743948014 - 85.8621764666619VDC
Taplejung,Ekhabu,"Ekhabu, Taplejung",27.50875662,87.71820352,VDC,27.508756624709 - 87.7182035208382VDC
Ilam,Ektappa,"Ektappa, Ilam",26.95350193,87.79053079,VDC,26.9535019291576 - 87.7905307887009VDC
Panchthar,Ekteen,"Ekteen, Panchthar",27.21391738,87.8718679,VDC,27.2139173755604 - 87.8718678966325VDC
Panchthar,Embung,"Embung, Panchthar",27.05758112,87.76629743,VDC,27.0575811161595 - 87.7662974257572VDC
Ilam,Erautar,"Erautar, Ilam",26.78890147,88.09978578,VDC,26.7889014716245 - 88.0997857819596VDC
Rolpa,Eriwang,"Eriwang, Rolpa",28.4820679,82.50523433,VDC,28.4820678994534 - 82.505234330677VDC
Terhathum,Eseebu,"Eseebu, Terhathum",27.19645693,87.59840372,VDC,27.1964569268754 - 87.5984037163369VDC
Mahottari,Etaharwakatti,"Etaharwakatti, Mahottari",26.74453578,85.74386795,VDC,26.7445357763891 - 85.7438679460342VDC
Terhathum,Ewa,"Ewa, Terhathum",27.23697014,87.69005554,VDC,27.236970138771 - 87.6900555377266VDC
Darchula,Eyarkot,"Eyarkot, Darchula",29.8316798,80.69257878,VDC,29.8316798049341 - 80.6925787824872VDC
Rolpa,Fagaam,"Fagaam, Rolpa",28.31933155,82.73824744,VDC,28.3193315467621 - 82.738247435905VDC
Makwanpur,Fakhel,"Fakhel, Makwanpur",27.62004368,85.21340584,VDC,27.6200436837659 - 85.2134058448791VDC
Saptari,Fakira,"Fakira, Saptari",26.47939793,86.69524492,VDC,26.4793979310537 - 86.6952449204731VDC
Dhankuta,Faksib,"Faksib, Dhankuta",26.89260784,87.35619436,VDC,26.892607837658 - 87.3561943605559VDC
Khotang,Faktang,"Faktang, Khotang",26.90578085,86.82138268,VDC,26.9057808452069 - 86.8213826814366VDC
Panchthar,Falaicha,"Falaicha, Panchthar",27.33589197,88.00005617,VDC,27.3358919690438 - 88.000056172922VDC
Parbat,Falamkhani,"Falamkhani, Parbat",28.12415977,83.69329048,VDC,28.1241597698232 - 83.6932904831996VDC
Dhankuta,Falate,"Falate, Dhankuta",27.07094053,87.22539634,VDC,27.0709405341925 - 87.2253963374879VDC
Kavrepalanchok,Falatebhumlu,"Falatebhumlu, Kavrepalanchok",27.61706112,85.73690862,VDC,27.6170611160189 - 85.7369086212913VDC
Parbat,FalebasDevisthan,"FalebasDevisthan, Parbat",28.16305742,83.6479306,VDC,28.1630574241892 - 83.6479305987152VDC
Kavrepalanchok,Falemetar,"Falemetar, Kavrepalanchok",27.44773826,85.51178689,VDC,27.4477382595533 - 85.5117868932271VDC
Lamjung,Faleni,"Faleni, Lamjung",28.34772808,84.57271301,VDC,28.3477280771859 - 84.5727130107441VDC
Makwanpur,Faparbari,"Faparbari, Makwanpur",27.3293676,85.37639074,VDC,27.3293676020974 - 85.3763907448826VDC
Syangja,Faparthum,"Faparthum, Syangja",28.13596577,83.8323527,VDC,28.1359657671547 - 83.8323527043997VDC
Sarlahi,Farahadawa,"Farahadawa, Sarlahi",26.98121495,85.5676479,VDC,26.9812149544727 - 85.5676479016537VDC
Rupandehi,Farena,"Farena, Rupandehi",27.39125588,83.30742078,VDC,27.391255882846 - 83.307420780942VDC
Ramechhap,Farpu,"Farpu, Ramechhap",27.47240658,86.15639435,VDC,27.4724065802934 - 86.1563943475298VDC
Saptari,Farseth,"Farseth, Saptari",26.52519277,86.76924988,VDC,26.5251927733345 - 86.7692498826936VDC
Dolakha,Fasku,"Fasku, Dolakha",27.60419879,86.02733616,VDC,27.6041987926104 - 86.0273361556476VDC
Sindhupalchok,Fatakshila,"Fatakshila, Sindhupalchok",27.7631448,85.57883253,VDC,27.7631447987899 - 85.5788325307047VDC
Bara,Fatepur,"Fatepur, Bara",27.11891017,85.00990773,VDC,27.1189101654555 - 85.00990773298VDC
Saptari,Fatepur,"Fatepur, Saptari",26.7300579,86.93372607,VDC,26.730057895451 - 86.9337260665705VDC
Rautahat,FatuhaMaheshpur,"FatuhaMaheshpur, Rautahat",26.83245939,85.27311934,VDC,26.8324593880952 - 85.2731193366455VDC
Rautahat,FatuwaHarsaha,"FatuwaHarsaha, Rautahat",27.04589939,85.20812421,VDC,27.045899392484 - 85.2081242144939VDC
Okhaldhunga,Fediguth,"Fediguth, Okhaldhunga",27.30376723,86.3415621,VDC,27.3037672289364 - 86.341562095151VDC
Syangja,Fedikhola,"Fedikhola, Syangja",28.16218751,83.89585654,VDC,28.1621875085964 - 83.8958565426778VDC
Palpa,Fek,"Fek, Palpa",27.83646626,83.38863362,VDC,27.8364662559016 - 83.3886336152175VDC
Nuwakot,Fikuri,"Fikuri, Nuwakot",28.0037386,85.1598439,VDC,28.0037385970413 - 85.1598438990907VDC
Gorkha,Finam,"Finam, Gorkha",28.00398714,84.65833756,VDC,28.0039871443536 - 84.6583375598119VDC
Tanahu,Firfire,"Firfire, Tanahu",28.0850757,84.00546591,VDC,28.0850757049729 - 84.0054659073771VDC
Gulmi,Foksing,"Foksing, Gulmi",28.06090448,83.51178881,VDC,28.0609044788573 - 83.511788808434VDC
Palpa,Foksingkot,"Foksingkot, Palpa",27.87747656,83.69515459,VDC,27.8774765624218 - 83.6951545880414VDC
Kavrepalanchok,Foksingtar,"Foksingtar, Kavrepalanchok",27.41163676,85.62313609,VDC,27.4116367624499 - 85.623136089112VDC
Manang,Fu,"Fu, Manang",28.78983161,84.30192071,VDC,28.7898316088386 - 84.3019207140552VDC
Gorkha,Fujel,"Fujel, Gorkha",27.90282839,84.72432687,VDC,27.9028283882706 - 84.7243268712125VDC
Mahottari,FulahattaParikauli,"FulahattaParikauli, Mahottari",26.66785893,85.8200477,VDC,26.6678589305621 - 85.8200476972367VDC
Mahottari,Fulakaha,"Fulakaha, Mahottari",26.9156606,85.74032615,VDC,26.9156606008686 - 85.7403261468347VDC
Chitawan,Fulbari,"Fulbari, Chitawan",27.64036243,84.36461677,VDC,27.6403624265417 - 84.3646167735685VDC
Okhaldhunga,Fulbari,"Fulbari, Okhaldhunga",27.33595411,86.30974804,VDC,27.3359541058719 - 86.3097480391839VDC
Siraha,Fulbariya,"Fulbariya, Siraha",26.85128685,86.30129743,VDC,26.8512868469976 - 86.3012974305676VDC
Parbat,FulebasKhanigaun,"FulebasKhanigaun, Parbat",28.17362068,83.66601242,VDC,28.1736206849596 - 83.6660124156809VDC
Dhanusa,Fulgama,"Fulgama, Dhanusa",26.63486427,85.90666644,VDC,26.6348642748618 - 85.9066664355535VDC
Kapilbastu,Fulika,"Fulika, Kapilbastu",27.57866056,83.14002417,VDC,27.5786605562774 - 83.1400241661462VDC
Siraha,FulkahaKati,"FulkahaKati, Siraha",26.74764262,86.36902657,VDC,26.7476426177922 - 86.3690265731539VDC
